"location","violation_desc","lon","lat","violation"
"1399 SANSOM ST","SIDEWALK   CC",-75.163677,39.94988,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.15488,39.929498,"SIDEWALK"
"100 ELLEN ST","SIDEWALK",-75.138362,39.964205,"SIDEWALK"
"2200 S 3RD ST","CROSSWALK",-75.1516669141403,39.9205637886615,"CROSSWALK"
"300 DALY ST","CROSSWALK",-75.1528899303069,39.9201126318536,"CROSSWALK"
"1100 WEBSTER ST","SIDEWALK",-75.162033,39.939847,"SIDEWALK"
"600 CANTRELL ST","SIDEWALK",-75.1575071552608,39.9223417784295,"SIDEWALK"
"600 WILLOW ST","SIDEWALK   CC",-75.149792,39.958682,"SIDEWALK"
"1100 N ORIANNA ST","SIDEWALK",-75.1426,39.9685,"SIDEWALK"
"1100 N ORIANNA ST","SIDEWALK",-75.142515,39.968535,"SIDEWALK"
"1100 S FRONT ST","CORNER CLEARANCE",-75.145892,39.932527,"CORNER CLEARANCE"
"OPPO1021 BAINBRIDGE ST","CORNER CLEARANCE  CC",-75.15955,39.942047,"CORNER CLEARANCE"
"1000 BAINBRIDGE ST","CORNER CLEARANCE  CC",-75.159585,39.942083,"CORNER CLEARANCE"
"1300 S 6TH ST","CORNER CLEARANCE",-75.154653,39.931945,"CORNER CLEARANCE"
"1300 S 6TH ST","CORNER CLEARANCE",-75.154598,39.932012,"CORNER CLEARANCE"
"1600 RACE ST","SIDEWALK   CC",-75.166542,39.956465,"SIDEWALK"
"1600 PRATT ST","SIDEWALK",-75.077792,40.022003,"SIDEWALK"
"190 N 18TH ST","CORNER CLEARANCE",-75.1692704695989,39.9565788750578,"CORNER CLEARANCE"
"2500 S 24TH ST","CROSSWALK",-75.187357739993,39.9209248324831,"CROSSWALK"
"1300 BEACH ST","SIDEWALK",-75.128153,39.967232,"SIDEWALK"
"400 MORRIS ST","CROSSWALK",-75.152555,39.92723,"CROSSWALK"
"400 MORRIS ST","CROSSWALK",-75.1526803316884,39.9271668070904,"CROSSWALK"
"200 N 36TH ST","CROSSWALK",-75.193485,39.958552,"CROSSWALK"
"2200 FAIRHILL ST","SIDEWALK",-75.156528,39.92019,"SIDEWALK"
"2800 N 28TH ST","CROSSWALK",-75.1764513179712,39.9991648194403,"CROSSWALK"
"700 SHUNK ST","CROSSWALK",-75.160988,39.916832,"CROSSWALK"
"1212 GREEBY ST","SIDEWALK",-75.0802492068692,40.04355661925,"SIDEWALK"
"10 HALL ST","CORNER CLEARANCE",-75.1479197362089,39.935213488364,"CORNER CLEARANCE"
"1300 DIAMOND ST","CROSSWALK",-75.152233,39.972365,"CROSSWALK"
"1399 DIAMOND ST","CROSSWALK",-75.155297,39.984523,"CROSSWALK"
"1399 DIAMOND ST","CROSSWALK",-75.155415,39.984495,"CROSSWALK"
"1500 MOYAMENSING AVE","CORNER CLEARANCE",-75.150462,39.928907,"CORNER CLEARANCE"
"1514 MOYAMENSING AVE","CORNER CLEARANCE",-75.150462,39.928892,"CORNER CLEARANCE"
"1000 S COLORADO ST","SIDEWALK",-75.172105,39.938818,"SIDEWALK"
"799 TANEY ST","CROSSWALK",-75.180432,39.970355,"CROSSWALK"
"800 N 27TH ST","CROSSWALK",-75.181292,39.9705,"CROSSWALK"
"799 TANEY ST","CROSSWALK",-75.180445,39.970333,"CROSSWALK"
"784 N 27TH ST","CORNER CLEARANCE",-75.1813618833206,39.9699556744508,"CORNER CLEARANCE"
"3100 B ST","SIDEWALK",-75.1256682981587,39.9967860673157,"SIDEWALK"
"400 QUINCE ST","SIDEWALK   CC",-75.160608,39.944632,"SIDEWALK"
"2100 LUDLOW ST","SIDEWALK   CC",-75.17668,39.953502,"SIDEWALK"
"3400 GERMANTOWN AVE","CORNER CLEARANCE",-75.149538,40.005298,"CORNER CLEARANCE"
"1900 CHERRY ST","SIDEWALK   CC",-75.171463,39.956237,"SIDEWALK"
"300 SHURS LN","SIDEWALK",-75.2141975195093,40.024607249324,"SIDEWALK"
"1601 S BEULAH ST","SIDEWALK",-75.1574870728368,39.9286446902882,"SIDEWALK"
"1601 S BEULAH ST","SIDEWALK",-75.1574870728368,39.9286446902882,"SIDEWALK"
"1600 S BEULAH ST","SIDEWALK",-75.1574870728368,39.9286446902882,"SIDEWALK"
"200 BELGRADE ST","CROSSWALK",-75.134255,39.972445,"CROSSWALK"
"1211 DAY ST","SIDEWALK",-75.133437,39.96963,"SIDEWALK"
"900 BODINE ST","CROSSWALK",-75.141387,39.965615,"CROSSWALK"
"900 BODINE ST","CROSSWALK",-75.141342,39.965652,"CROSSWALK"
"900 BODINE ST","CROSSWALK",-75.14132,39.965648,"CROSSWALK"
"2000 N CLEVELAND ST","CORNER CLEARANCE",-75.1637173499618,39.9845450126238,"CORNER CLEARANCE"
"2000 N CLEVELAND ST","CORNER CLEARANCE",-75.1637173499618,39.9845450126238,"CORNER CLEARANCE"
"2500 ASPEN ST","CORNER CLEARANCE",-75.178358,39.968913,"CORNER CLEARANCE"
"899 N 24TH ST","CROSSWALK",-75.175968,39.972198,"CROSSWALK"
"2400 POPLAR ST","CROSSWALK    CC",-75.1762455510498,39.9722725577734,"CROSSWALK"
"6700 CASTOR AVE","SIDEWALK",-75.073475,40.043728,"SIDEWALK"
"3500 BOWMAN ST","CORNER CLEARANCE",-75.18895520323,40.0110623648549,"CORNER CLEARANCE"
"1200 W NORRIS ST","CORNER CLEARANCE",-75.153945060508,39.9828207719334,"CORNER CLEARANCE"
"2100 N 16TH ST","SIDEWALK",-75.1597723884363,39.9853402131428,"SIDEWALK"
"2300 S 4TH ST","CROSSWALK",-75.1540182462133,39.919580634062,"CROSSWALK"
"1200 MARSHALL ST","CORNER CLEARANCE",-75.154917,39.932518,"CORNER CLEARANCE"
"2100 S 6TH ST","CROSSWALK",-75.1566755512214,39.9224662956184,"CROSSWALK"
"2200 S 6TH ST","CROSSWALK",-75.156815,39.921438,"CROSSWALK"
"500 N 31ST ST","CORNER CLEARANCE",-75.187722,39.96454,"CORNER CLEARANCE"
"141 EAST ST","SIDEWALK",-75.21525,40.02184,"SIDEWALK"
"139 EAST ST","SIDEWALK",-75.2150253372476,40.0219285501221,"SIDEWALK"
"141 EAST ST","SIDEWALK",-75.215307,40.021875,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.17364,39.957877,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.17348,39.958312,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.173765,39.957762,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.17377,39.957818,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.173743,39.957808,"SIDEWALK"
"1900 MANNING ST","SIDEWALK   CC",-75.173963,39.948605,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.17372,39.957757,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.17372,39.957833,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.173873,39.95757,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.173747,39.957877,"SIDEWALK"
"2034 RACE ST","SIDEWALK   CC",-75.173783,39.95782,"SIDEWALK"
"1860 E CORNWALL ST","SIDEWALK",-75.1098149168324,39.997439119271,"SIDEWALK"
"99 N 38TH ST","CORNER CLEARANCE",-75.197688,39.957413,"CORNER CLEARANCE"
"1200 N 29TH ST","CORNER CLEARANCE",-75.1834196048867,39.9748026655532,"CORNER CLEARANCE"
"500 GREENWICH ST","SIDEWALK",-75.154918,39.929602,"SIDEWALK"
"500 MARTIN ST","SIDEWALK",-75.211922972374,40.033076280601,"SIDEWALK"
"4218 CHESTER AVE","SIDEWALK",-75.208028,39.94838,"SIDEWALK"
"500 CHRISTIAN ST","CROSSWALK",-75.15191,39.937325,"CROSSWALK"
"1800 WILDER ST","SIDEWALK",-75.17518834207,39.9330619523307,"SIDEWALK"
"2300 BROWN ST","CORNER CLEARANCE",-75.1751383544606,39.9697453834313,"CORNER CLEARANCE"
"1721 S 8TH ST","CORNER CLEARANCE",-75.1588232853045,39.9272032634341,"CORNER CLEARANCE"
"800 N CARLISLE ST","SIDEWALK",-75.161068,39.968292,"SIDEWALK"
"2000 PANAMA ST","SIDEWALK   CC",-75.17529,39.94721,"SIDEWALK"
"4001 BALTIMORE AVE","CROSSWALK    CC",-75.2040293076567,39.9499008697903,"CROSSWALK"
"3965 BALTIMORE AVE","CORNER CLEARANCE  CC",-75.2025232122774,39.9499515469845,"CORNER CLEARANCE"
"600 MOUNTAIN ST","SIDEWALK",-75.156867,39.928132,"SIDEWALK"
"3100 B ST","SIDEWALK",-75.1256682981587,39.9967860673157,"SIDEWALK"
"3600 POWELTON AVE","CORNER CLEARANCE  CC",-75.193888,39.9599,"CORNER CLEARANCE"
"3100 N 13TH ST","CROSSWALK",-75.1510270674149,39.9999115039743,"CROSSWALK"
"1100 FEDERAL ST","CORNER CLEARANCE",-75.162137,39.934862,"CORNER CLEARANCE"
"3947 N DELHI ST","SIDEWALK",-75.1429628148422,40.012115162115,"SIDEWALK"
"1000 HAMILTON ST","SIDEWALK   CC",-75.155657,39.96029,"SIDEWALK"
"1000 RIDGE AVE","CORNER CLEARANCE  CC",-75.156288,39.96009,"CORNER CLEARANCE"
"2000 CUTHBERT ST","SIDEWALK   CC",-75.174545,39.955213,"SIDEWALK"
"4199 APPLE ST","SIDEWALK",-75.218718,40.024182,"SIDEWALK"
"199 PENSDALE ST","CORNER CLEARANCE",-75.219077,40.024493,"CORNER CLEARANCE"
"4199 APPLE ST","SIDEWALK",-75.21868,40.024242,"SIDEWALK"
"4199 APPLE ST","SIDEWALK",-75.218727,40.024228,"SIDEWALK"
"4199 APPLE ST","SIDEWALK",-75.218765,40.024198,"SIDEWALK"
"2000 PARRISH ST","CORNER CLEARANCE",-75.172307,39.970505,"CORNER CLEARANCE"
"4200 KENSINGTON AVE","CORNER CLEARANCE",-75.089685,40.00969,"CORNER CLEARANCE"
"6700 GREENWAY AVE","SIDEWALK",-75.2385333843967,39.9245827080466,"SIDEWALK"
"2900 N BONSALL ST","SIDEWALK",-75.1688927336535,39.9997309780453,"SIDEWALK"
"1600 CANTRELL ST","SIDEWALK",-75.1733390401445,39.9243232704728,"SIDEWALK"
"2300 RIDGE AVE","CROSSWALK",-75.1728522160521,39.9808750523828,"CROSSWALK"
"1500 S 7TH ST","CROSSWALK",-75.156835,39.929028,"CROSSWALK"
"1200 E PALMER ST","SIDEWALK",-75.129002,39.972,"SIDEWALK"
"400 S 50TH ST","CORNER CLEARANCE",-75.222357980955,39.9526614287301,"CORNER CLEARANCE"
"1800 WALNUT ST","SIDEWALK   CC",-75.170852,39.95002,"SIDEWALK"
"900 MONTROSE ST","SIDEWALK",-75.1585862362021,39.9384364580173,"SIDEWALK"
"2200 S 11TH ST","CROSSWALK",-75.16465,39.922372,"CROSSWALK"
"300 S 45TH ST","CROSSWALK",-75.212377,39.95181,"CROSSWALK"
"900 NOBLE ST","SIDEWALK   CC",-75.153562,39.959585,"SIDEWALK"
"2301 S 18TH ST","CROSSWALK",-75.1767733356673,39.9220873511711,"CROSSWALK"
"2300 S 18TH ST","CROSSWALK",-75.176628,39.922668,"CROSSWALK"
"600 SEARS ST","CORNER CLEARANCE",-75.15455,39.932018,"CORNER CLEARANCE"
"1500 GREEN ST","CROSSWALK",-75.164332,39.964122,"CROSSWALK"
"1300 EARL ST","SIDEWALK",-75.1305,39.972262,"SIDEWALK"
"1200 VAN KIRK ST","CROSSWALK",-75.0864704683878,40.0349657455397,"CROSSWALK"
"6500 WOODLAND AVE","CROSSWALK",-75.235163,39.925033,"CROSSWALK"
"1200 S 12TH ST","CROSSWALK",-75.163837,39.933768,"CROSSWALK"
"1400 FRIENDSHIP ST","CROSSWALK",-75.068437,40.048785,"CROSSWALK"
"2400 W HAROLD ST","SIDEWALK",-75.1717933854823,39.9950758319969,"SIDEWALK"
"2000 WEBSTER ST","SIDEWALK",-75.17613,39.941795,"SIDEWALK"
"899 E PASSYUNK AVE","CORNER CLEARANCE",-75.153618,39.937932,"CORNER CLEARANCE"
"600 N 15TH ST","CROSSWALK",-75.162463,39.965295,"CROSSWALK"
"500 BUDD ST","SIDEWALK",-75.2047138081598,39.9620420747358,"SIDEWALK"
"1300 FAIRMOUNT AVE","SIDEWALK",-75.15986,39.966925,"SIDEWALK"
"1200 N 52ND ST","CROSSWALK",-75.2259150677246,39.9718275550726,"CROSSWALK"
"1100 HALL ST","SIDEWALK",-75.1619705773164,39.9388921540759,"SIDEWALK"
"5900 IRVING ST","SIDEWALK",-75.2407282339964,39.9572518222333,"SIDEWALK"
"1300 S BOUVIER ST","SIDEWALK",-75.1735431325451,39.9342824485181,"SIDEWALK"
"1800 LATONA ST","SIDEWALK",-75.1745592450647,39.9359588195063,"SIDEWALK"
"1721 SOUTH ST","SIDEWALK   CC",-75.171083,39.944293,"SIDEWALK"
"1700 RANSTEAD ST","SIDEWALK   CC",-75.16959,39.951162,"SIDEWALK"
"1700 RANSTEAD ST","SIDEWALK   CC",-75.169655,39.950587,"SIDEWALK"
"1599 MOYAMENSING AVE","CORNER CLEARANCE",-75.150295,39.92884,"CORNER CLEARANCE"
"2034 MONTROSE ST","SIDEWALK",-75.176983,39.940905,"SIDEWALK"
"1000 BAINBRIDGE ST","CROSSWALK    CC",-75.160393,39.94216,"CROSSWALK"
"1600 WASHINGTON AVE","SIDEWALK",-75.170865,39.938285,"SIDEWALK"
"1200 DIAMOND ST","CORNER CLEARANCE",-75.153638,39.98419,"CORNER CLEARANCE"
"1500 KATER ST","SIDEWALK   CC",-75.168137,39.943773,"SIDEWALK"
"1500 KATER ST","SIDEWALK   CC",-75.168077,39.943525,"SIDEWALK"
"1100 SHUNK ST","CROSSWALK",-75.167345,39.917672,"CROSSWALK"
"2200 LUDLOW ST","SIDEWALK   CC",-75.176912,39.953705,"SIDEWALK"
"1600 WOOD ST","SIDEWALK   CC",-75.166643,39.959285,"SIDEWALK"
"600 MOUNTAIN ST","SIDEWALK",-75.1562414585503,39.928063370512,"SIDEWALK"
"2600 PARRISH ST","CROSSWALK",-75.1795877800049,39.971431611038,"CROSSWALK"
"144 MALLORY ST","SIDEWALK",-75.2273624137693,40.0297860559456,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.155017,39.929488,"SIDEWALK"
"1326 MCKEAN ST","CROSSWALK",-75.168148,39.92535,"CROSSWALK"
"2355 S LEE ST","CORNER CLEARANCE",-75.1484619110304,39.9184443304412,"CORNER CLEARANCE"
"5300 MORSE ST","SIDEWALK",-75.228951320338,39.9851204332699,"SIDEWALK"
"1000 TREE ST","CORNER CLEARANCE",-75.164733,39.922003,"CORNER CLEARANCE"
"137 ROSEMAR ST","SIDEWALK",-75.1226765841841,40.043817504729,"SIDEWALK"
"300 POPLAR ST","CROSSWALK",-75.142642,39.965105,"CROSSWALK"
"300 POPLAR ST","CORNER CLEARANCE",-75.142622,39.96512,"CORNER CLEARANCE"
"4200 REGENT SQ","SIDEWALK",-75.207377,39.947545,"SIDEWALK"
"2200 S 8TH ST","CROSSWALK",-75.160288,39.920608,"CROSSWALK"
"700 WOLF ST","CROSSWALK",-75.159252,39.920547,"CROSSWALK"
"874 ANCHOR ST","SIDEWALK",-75.0906365885531,40.0346855320147,"SIDEWALK"
"800 ANCHOR ST","SIDEWALK",-75.0906365885531,40.0346855320147,"SIDEWALK"
"100 N CARLISLE ST","SIDEWALK   CC",-75.164647,39.955422,"SIDEWALK"
"600 S 42ND ST","CROSSWALK",-75.207192,39.948363,"CROSSWALK"
"800 N 27TH ST","CROSSWALK",-75.1811145768605,39.9710560827803,"CROSSWALK"
"246 W CLAPIER ST","SIDEWALK",-75.1677384552068,40.0242636921384,"SIDEWALK"
"1200 MARLBOROUGH ST","CROSSWALK",-75.13247,39.971005,"CROSSWALK"
"1200 GERRITT ST","CROSSWALK",-75.164253,39.932042,"CROSSWALK"
"4700 GRISCOM ST","CROSSWALK",-75.083908,40.017867,"CROSSWALK"
"100 JACKSON ST","CROSSWALK",-75.1488997348559,39.9204244188154,"CROSSWALK"
"100 JACKSON ST","CROSSWALK",-75.1488997348559,39.9204244188154,"CROSSWALK"
"1800 FEDERAL ST","CROSSWALK",-75.173653,39.93673,"CROSSWALK"
"1300 WAVERLY ST","SIDEWALK   CC",-75.163612,39.94508,"SIDEWALK"
"2500 S 66TH ST","CROSSWALK",-75.2311153610251,39.9209518349041,"CROSSWALK"
"1418 MASTER ST","CORNER CLEARANCE",-75.1598,39.974607,"CORNER CLEARANCE"
"2541 GRAYS FERRY AVE","CROSSWALK",-75.18593,39.941597,"CROSSWALK"
"900 S 26TH ST","SIDEWALK",-75.1861360974785,39.9422544998821,"SIDEWALK"
"1399 DIAMOND ST","CROSSWALK",-75.155522,39.98452,"CROSSWALK"
"4615 OAKMONT ST","SIDEWALK",-75.0306473709955,40.0330351263079,"SIDEWALK"
"500 CARPENTER ST","CORNER CLEARANCE",-75.152895,39.936072,"CORNER CLEARANCE"
"1928 N 17TH ST","CORNER CLEARANCE",-75.16192,39.983332,"CORNER CLEARANCE"
"200 E GIRARD AVE","CORNER CLEARANCE",-75.1334202335585,39.9691594712269,"CORNER CLEARANCE"
"1399 SANSOM ST","SIDEWALK   CC",-75.163745,39.949873,"SIDEWALK"
"1800 S 10TH ST","CORNER CLEARANCE",-75.162058,39.927103,"CORNER CLEARANCE"
"5800 MONTROSE ST","CROSSWALK",-75.2405297448299,39.9485188169097,"CROSSWALK"
"2300 ASPEN ST","CORNER CLEARANCE",-75.176695,39.968677,"CORNER CLEARANCE"
"2300 ASPEN ST","CORNER CLEARANCE",-75.17563,39.968615,"CORNER CLEARANCE"
"799 N 25TH ST","CROSSWALK",-75.17802,39.96999,"CROSSWALK"
"1760 MARKET ST","CROSSWALK    CC",-75.169868,39.953507,"CROSSWALK"
"1700 S 15TH ST","CORNER CLEARANCE",-75.170327,39.9294,"CORNER CLEARANCE"
"5100 CHESTER AVE","CORNER CLEARANCE",-75.219316926361,39.9422125606629,"CORNER CLEARANCE"
"326 BELGRADE ST","SIDEWALK",-75.132537,39.973057,"SIDEWALK"
"2400 BROWN ST","CROSSWALK",-75.178022,39.970102,"CROSSWALK"
"2400 S 66TH ST","CROSSWALK",-75.2327325592187,39.9223113872699,"CROSSWALK"
"1000 NOBLE ST","CORNER CLEARANCE  CC",-75.155685,39.959505,"CORNER CLEARANCE"
"1400 PORTER ST","CROSSWALK",-75.17244,39.919703,"CROSSWALK"
"2200 S 17TH ST","CORNER CLEARANCE",-75.173213,39.923392,"CORNER CLEARANCE"
"1503 PORTER ST","CROSSWALK",-75.17263,39.91965,"CROSSWALK"
"2200 S BROAD ST","CROSSWALK",-75.17015,39.923093,"CROSSWALK"
"1400 SHUNK ST","CROSSWALK",-75.171137,39.918167,"CROSSWALK"
"6227 MERSHON ST","SIDEWALK",-75.0655842297488,40.0300327527519,"SIDEWALK"
"300 N 38TH ST","CROSSWALK",-75.196945,39.96037,"CROSSWALK"
"1700 CARPENTER ST","CORNER CLEARANCE",-75.171972,39.939632,"CORNER CLEARANCE"
"6100 REEDLAND ST","SIDEWALK",-75.2261879936949,39.9258973137737,"SIDEWALK"
"6100 REEDLAND ST","SIDEWALK",-75.2261879936949,39.9258973137737,"SIDEWALK"
"300 WILDEY ST","SIDEWALK",-75.130148,39.968897,"SIDEWALK"
"2200 S MILDRED ST","SIDEWALK",-75.16105,39.920787,"SIDEWALK"
"2200 S MILDRED ST","SIDEWALK",-75.160973,39.920768,"SIDEWALK"
"1 S VAN PELT ST","SIDEWALK   CC",-75.176018,39.953138,"SIDEWALK"
"1700 TASKER ST","CORNER CLEARANCE",-75.1734689755289,39.9311417010566,"CORNER CLEARANCE"
"1600 S 17TH ST","CROSSWALK",-75.173285,39.931095,"CROSSWALK"
"1600 S 17TH ST","CROSSWALK",-75.1732400890758,39.9308961516505,"CROSSWALK"
"600 FEDERAL ST","CROSSWALK",-75.154163,39.93361,"CROSSWALK"
"2416 S BEULAH ST","SIDEWALK",-75.159672571765,39.9186045437004,"SIDEWALK"
"1900 WHARTON ST","CORNER CLEARANCE",-75.17614,39.935237,"CORNER CLEARANCE"
"1700 N GRATZ ST","SIDEWALK",-75.1648921913807,39.9803802467062,"SIDEWALK"
"3800 PEARL ST","SIDEWALK",-75.1978383634868,39.9600339868995,"SIDEWALK"
"4830 N BROAD ST","SIDEWALK",-75.147388022542,40.0268923802186,"SIDEWALK"
"1200 S 12TH ST","CORNER CLEARANCE",-75.163707,39.934725,"CORNER CLEARANCE"
"300 MIFFLIN ST","CROSSWALK",-75.154753,39.92368,"CROSSWALK"
"1700 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"800 ALMOND ST","CROSSWALK",-75.124333,39.974895,"CROSSWALK"
"5101 SPRUCE ST","CROSSWALK",-75.2250156049268,39.9544684226021,"CROSSWALK"
"2000 CYPRESS ST","SIDEWALK   CC",-75.175442,39.94789,"SIDEWALK"
"2500 JESSUP ST","CROSSWALK",-75.166083,39.918833,"CROSSWALK"
"300 FEDERAL ST","CROSSWALK",-75.150882,39.933332,"CROSSWALK"
"1700 TASKER ST","CROSSWALK",-75.173232,39.931237,"CROSSWALK"
"3600 LUDLOW ST","SIDEWALK   CC",-75.195417,39.95546,"SIDEWALK"
"2100 ARCH ST","CROSSWALK    CC",-75.174845,39.95577,"CROSSWALK"
"3700 FILBERT ST","SIDEWALK   CC",-75.197253,39.957287,"SIDEWALK"
"1000 PORTER ST","CROSSWALK",-75.164107,39.918578,"CROSSWALK"
"4032 DEXTER ST","SIDEWALK",-75.214368,40.023737,"SIDEWALK"
"1600 E BERKS ST","CROSSWALK",-75.1295737656029,39.9769151296506,"CROSSWALK"
"1400 N FELTON ST","CORNER CLEARANCE",-75.244265073578,39.9730740991834,"CORNER CLEARANCE"
"815 LEAGUE ST","SIDEWALK",-75.157405,39.93652,"SIDEWALK"
"100 S 45TH ST","CORNER CLEARANCE",-75.2114079940772,39.956538793198,"CORNER CLEARANCE"
"400 S HUTCHINSON ST","SIDEWALK   CC",-75.157498,39.944168,"SIDEWALK"
"3400 LANCASTER AVE","SIDEWALK",-75.191317,39.957398,"SIDEWALK"
"400 MEMPHIS ST","SIDEWALK",-75.1322457704845,39.9741138256851,"SIDEWALK"
"1608 BAINBRIDGE ST","CORNER CLEARANCE  CC",-75.169322,39.943235,"CORNER CLEARANCE"
"700 EMILY ST","SIDEWALK",-75.158232,39.923707,"SIDEWALK"
"200 N WATER ST","SIDEWALK   CC",-75.140163,39.955175,"SIDEWALK"
"200 FAIRMOUNT AVE","CORNER CLEARANCE",-75.142008,39.962092,"CORNER CLEARANCE"
"2000 N GRATZ ST","CORNER CLEARANCE",-75.1641950104761,39.9846023652491,"CORNER CLEARANCE"
"3200 RACE ST","CROSSWALK",-75.1879898486903,39.9588431484175,"CROSSWALK"
"2300 MOUNTAIN ST","SIDEWALK",-75.184071432821,39.9316888774644,"SIDEWALK"
"1300 WAVERLY ST","SIDEWALK   CC",-75.163505,39.94503,"SIDEWALK"
"1700 ROSEBERRY ST","CORNER CLEARANCE",-75.17711,39.920635,"CORNER CLEARANCE"
"900 S 11TH ST","CORNER CLEARANCE",-75.161087,39.938695,"CORNER CLEARANCE"
"2200 S 7TH ST","CROSSWALK",-75.158485,39.921562,"CROSSWALK"
"500 W MOYAMENSING AVE","CROSSWALK",-75.155875,39.921418,"CROSSWALK"
"4700 VISTA ST","SIDEWALK",-75.0308520213103,40.0313241791889,"SIDEWALK"
"1600 S 6TH ST","CORNER CLEARANCE",-75.155263,39.928702,"CORNER CLEARANCE"
"1500 MARSHALL ST","SIDEWALK",-75.155657,39.929225,"SIDEWALK"
"300 SAINT MARKS SQ","SIDEWALK",-75.20801,39.951723,"SIDEWALK"
"200 GRAPE ST","CORNER CLEARANCE",-75.219627,40.027615,"CORNER CLEARANCE"
"300 MANTON ST","SIDEWALK",-75.150350538387,39.9326985200206,"SIDEWALK"
"1100 BODINE ST","SIDEWALK",-75.141215,39.968685,"SIDEWALK"
"800 MIFFLIN ST","CROSSWALK",-75.15936,39.925532,"CROSSWALK"
"3900 SANSOM ST","SIDEWALK   CC",-75.201677,39.954823,"SIDEWALK"
"2100 BRANDYWINE ST","CORNER CLEARANCE",-75.174267,39.964762,"CORNER CLEARANCE"
"1 S 21ST ST","SIDEWALK   CC",-75.175095,39.95352,"SIDEWALK"
"614 AMERICAN ST","SIDEWALK",-75.146782,39.940852,"SIDEWALK"
"400 E ALLEGHENY AVE","SIDEWALK",-75.1229588768186,39.9977214751098,"SIDEWALK"
"2100 RODMAN ST","SIDEWALK   CC",-75.177087,39.945368,"SIDEWALK"
"1400 S 6TH ST","CROSSWALK",-75.1547813696449,39.9309962592964,"CROSSWALK"
"700 PEMBERTON ST","SIDEWALK",-75.154442,39.940747,"SIDEWALK"
"2000 WEBSTER ST","SIDEWALK",-75.175955,39.94165,"SIDEWALK"
"500 MIFFLIN ST","CROSSWALK",-75.156062,39.925053,"CROSSWALK"
"2200 S 16TH ST","CORNER CLEARANCE",-75.173507,39.922385,"CORNER CLEARANCE"
"3037 W GIRARD AVE","SIDEWALK",-75.1858931220791,39.9748783219148,"SIDEWALK"
"3037 W GIRARD AVE","SIDEWALK",-75.1858931220791,39.9748783219148,"SIDEWALK"
"3037 W GIRARD AVE","SIDEWALK",-75.1858931220791,39.9748783219148,"SIDEWALK"
"1400 S BEULAH ST","SIDEWALK",-75.1570727920761,39.9308790692259,"SIDEWALK"
"900 S 13TH ST","CROSSWALK",-75.1644,39.938833,"CROSSWALK"
"2200 S MILDRED ST","SIDEWALK",-75.160833,39.921215,"SIDEWALK"
"4500 BAKER ST","SIDEWALK",-75.226218,40.027768,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154668,39.954358,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154755,39.95428,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154965,39.954322,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154833,39.954312,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155237,39.954462,"SIDEWALK"
"900 CHERRY ST","SIDEWALK",-75.15488,39.954325,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154818,39.954267,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15532,39.954438,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154657,39.954288,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.1552,39.954457,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.1554,39.954345,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155178,39.954292,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154805,39.95438,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154737,39.954267,"SIDEWALK"
"1 N 10TH ST","SIDEWALK   CC",-75.156475,39.953273,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154905,39.954408,"SIDEWALK"
"1100 RACE ST","SIDEWALK   CC",-75.1578541906028,39.9556196638149,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155255,39.954482,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155207,39.954545,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155142,39.954368,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154808,39.954345,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155025,39.954328,"SIDEWALK"
